,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
103938,6664669,8256824,15350.0,15350.0,15300.0, 36 months,21.15,579.5,4.0,21.0,6.0,RENT,39000.0,Verified,Aug-2013,n,other,personal ,941xx,CA,32.52,0.0,531.0,0.0,10.0,0.0,14895.0,74.8,20.0,f,0.0,0.0,11586.8,11549.09,7330.06,4256.74,0.0,0.0,0.0,May-2015,579.5,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,33084.0,19900.0
134834,5376113,6728369,13000.0,13000.0,13000.0, 36 months,14.09,444.88,1.0,9.0,3.0,MORTGAGE,44000.0,Source Verified,May-2013,n,credit_card,get it done,370xx,TN,15.25,0.0,531.0,1.0,16.0,0.0,10722.0,66.5,39.0,f,0.0,0.0,15699.5085878,15699.51,13000.0,2699.51,0.0,0.0,0.0,Jul-2015,5024.55,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,145.0,187626.0,16134.0
26868,563157,724660,19425.0,19425.0,18936.9452259, 60 months,19.04,504.33,5.0,27.0,3.0,MORTGAGE,67000.0,Verified,Aug-2010,n,debt_consolidation,CC Debt,531xx,WI,8.72,2.0,536.0,1.0,9.0,0.0,16872.0,59.6,41.0,f,0.0,0.0,17105.59,16084.32,10684.0,5922.35,0.0,499.24,5.6,Oct-2012,60.16,,Mar-2013,0.0,1.0,INDIVIDUAL,0.0,,,
317001,23713478,26086385,10800.0,10800.0,10800.0, 36 months,12.49,361.25,1.0,9.0,2.0,RENT,130000.0,Not Verified,Aug-2014,n,debt_consolidation,Debt consolidation,208xx,MD,5.92,0.0,504.0,0.0,4.0,0.0,8532.0,94.8,12.0,w,0.0,0.0,11505.81,11505.81,10800.0,705.81,0.0,0.0,0.0,Mar-2015,9699.56,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,12233.0,9000.0
140487,4974726,6276895,16800.0,16800.0,16725.0, 36 months,18.75,613.7,3.0,17.0,2.0,OWN,174000.0,Source Verified,May-2013,n,debt_consolidation,Debt consolidation,327xx,FL,9.29,0.0,493.0,6.0,9.0,0.0,653.0,7.1,31.0,f,0.0,0.0,2210.66,2200.8,706.94,518.82,0.0,984.9,9.849,Jul-2013,613.7,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,231508.0,9200.0
205450,1440184,1692144,12000.0,12000.0,12000.0, 36 months,14.33,412.06,2.0,10.0,2.0,MORTGAGE,74000.0,Source Verified,Aug-2012,n,debt_consolidation,Consolidate,432xx,OH,14.32,4.0,485.0,0.0,18.0,0.0,7062.0,49.0,30.0,f,0.0,0.0,14054.17,14054.17,12000.0,2054.17,0.0,0.0,0.0,Feb-2014,7056.19,,Apr-2015,0.0,1.0,INDIVIDUAL,0.0,,,
297179,28614137,31137338,28000.0,28000.0,27975.0, 36 months,7.12,866.1,0.0,2.0,5.0,RENT,81500.0,Verified,Oct-2014,n,home_improvement,Home improvement,926xx,CA,26.42,0.0,486.0,0.0,23.0,0.0,20875.0,33.4,32.0,f,0.0,0.0,29956.43,29929.68,28000.0,1956.43,0.0,0.0,0.0,Dec-2015,18697.13,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,397375.0,62500.0
313809,26087255,28540258,12575.0,12575.0,12575.0, 36 months,25.89,505.92,6.0,32.0,3.0,MORTGAGE,42000.0,Verified,Sep-2014,n,debt_consolidation,Debt consolidation,608xx,IL,12.91,0.0,573.0,1.0,5.0,0.0,4072.0,56.6,13.0,f,0.0,0.0,505.92,505.92,234.61,271.31,0.0,0.0,0.0,Oct-2014,505.92,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,162855.0,7200.0
129444,5649674,7032103,1200.0,1200.0,1200.0, 36 months,21.98,45.82,4.0,23.0,6.0,RENT,43000.0,Source Verified,Jun-2013,n,other,Money Management,924xx,CA,9.61,1.0,474.0,2.0,22.0,0.0,728.0,6.8,23.0,w,0.0,0.0,1264.63,1264.63,1200.0,64.63,0.0,0.0,0.0,Sep-2013,1172.99,,Jun-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,104554.0,10700.0
109592,6576110,8128222,15000.0,15000.0,15000.0, 60 months,23.5,427.18,5.0,25.0,1.0,MORTGAGE,50000.0,Verified,Aug-2013,n,debt_consolidation,Debt consolidation,666xx,KS,18.38,0.0,444.0,1.0,9.0,0.0,10452.0,50.7,26.0,f,0.0,0.0,16738.2209442,16738.22,15000.0,1738.22,0.0,0.0,0.0,Mar-2014,2479.14,,Mar-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,127770.0,20600.0
25527,582934,749104,25000.0,25000.0,25000.0, 36 months,14.84,864.68,3.0,15.0,1.0,MORTGAGE,62570.0,Source Verified,Sep-2010,n,small_business,Leverage - A New Beginning,342xx,FL,18.97,0.0,463.0,0.0,7.0,0.0,28624.0,80.4,20.0,f,0.0,0.0,31122.59,31122.59,24999.99,6122.6,0.0,0.0,0.0,Oct-2013,891.73,,Oct-2013,0.0,1.0,INDIVIDUAL,0.0,,,
787574,45604152,48711864,10000.0,10000.0,10000.0, 36 months,9.99,322.63,1.0,7.0,10.0,RENT,65000.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,935xx,CA,18.02,1.0,520.0,0.0,5.0,0.0,4591.0,27.0,7.0,f,0.0,0.0,987.31,987.31,724.13,263.18,0.0,0.0,0.0,Jul-2015,322.63,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,35130.0,17000.0
45941,10105053,11957177,8000.0,8000.0,8000.0, 36 months,8.9,254.03,0.0,4.0,1.0,RENT,34000.0,Not Verified,Dec-2013,n,credit_card,credit,117xx,NY,21.6,0.0,543.0,0.0,7.0,0.0,8061.0,48.6,14.0,f,0.0,0.0,8333.81086957,8333.81,8000.0,333.81,0.0,0.0,0.0,Jun-2014,7065.02,,Oct-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,17157.0,16600.0
208983,1404931,1653954,18600.0,18600.0,18600.0, 36 months,17.77,670.3,3.0,15.0,1.0,OWN,352000.0,Source Verified,Jul-2012,n,home_improvement,home improvement,145xx,NY,2.49,0.0,449.0,0.0,8.0,0.0,34192.0,78.1,21.0,f,0.0,0.0,24128.6288393,24128.63,18600.0,5528.63,0.0,0.0,0.0,Jul-2015,673.45,,Jul-2015,0.0,1.0,INDIVIDUAL,0.0,,,
66555,8637407,10409335,12800.0,12800.0,12800.0, 36 months,10.99,419.0,1.0,6.0,1.0,MORTGAGE,37000.0,Verified,Nov-2013,n,debt_consolidation,For my boys,448xx,OH,17.29,0.0,422.0,0.0,7.0,1.0,11752.0,70.8,8.0,f,0.0,0.0,7955.87,7955.87,6228.01,1727.86,0.0,0.0,0.0,Jun-2015,419.0,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,65574.0,16600.0
169851,3016075,3628378,5000.0,5000.0,5000.0, 36 months,19.72,185.11,3.0,19.0,9.0,OWN,36000.0,Source Verified,Feb-2013,n,small_business,Business,303xx,GA,15.4,0.0,532.0,0.0,5.0,0.0,4923.0,100.5,19.0,w,0.0,0.0,6506.9,6506.9,5000.0,1506.9,0.0,0.0,0.0,Mar-2015,2064.26,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,67681.0,4900.0
333252,23073291,25426169,12500.0,12500.0,12500.0, 36 months,14.49,430.21,2.0,13.0,0.0,RENT,71000.0,Not Verified,Jul-2014,n,debt_consolidation,Debt consolidation,640xx,MO,24.83,0.0,451.0,2.0,20.0,0.0,3742.0,76.4,46.0,w,0.0,0.0,13655.79,13655.79,12500.0,1155.79,0.0,0.0,0.0,Apr-2015,10644.32,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,131128.0,4900.0
824488,42131602,45088333,15000.0,15000.0,15000.0, 60 months,12.69,338.93,2.0,11.0,7.0,MORTGAGE,30000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,462xx,IN,25.16,0.0,499.0,0.0,14.0,0.0,10954.0,56.1,41.0,w,0.0,0.0,1684.07,1684.07,920.79,763.28,0.0,0.0,0.0,Aug-2015,338.93,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,60496.0,19543.0
824442,41012641,43888512,23475.0,23475.0,23475.0, 60 months,23.99,675.2,5.0,26.0,2.0,RENT,80000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,452xx,OH,15.99,0.0,502.0,1.0,20.0,2.0,19568.0,63.5,31.0,f,0.0,0.0,26491.69,26491.69,23475.0,3016.69,0.0,0.0,0.0,Sep-2015,23146.98,,Oct-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,212252.0,30800.0
206555,1433363,1684536,14125.0,14125.0,14125.0, 36 months,19.05,518.13,3.0,18.0,6.0,MORTGAGE,56000.0,Verified,Aug-2012,n,debt_consolidation,debt consolidation,851xx,AZ,30.83,0.0,579.0,2.0,13.0,0.0,8263.0,74.4,18.0,f,0.0,0.0,14616.17,14616.17,9789.31,4165.82,0.0,661.04,112.798799998,Nov-2014,518.13,,Apr-2015,0.0,1.0,INDIVIDUAL,0.0,,,
70313,8606189,10358259,10000.0,10000.0,9950.0, 36 months,8.9,317.54,0.0,4.0,1.0,RENT,80683.0,Verified,Nov-2013,n,credit_card,Become Debt Free Forever Loan,953xx,CA,11.9,0.0,440.0,0.0,9.0,0.0,10697.0,43.0,26.0,f,0.0,0.0,11077.4619854,11022.08,10000.0,1077.46,0.0,0.0,0.0,May-2015,5681.29,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,3283.0,17612.0,24900.0
248972,34874542,37557871,20000.0,20000.0,20000.0, 60 months,13.66,461.85,2.0,12.0,1.0,MORTGAGE,65000.0,Source Verified,Nov-2014,n,debt_consolidation,Debt consolidation,148xx,NY,19.59,0.0,430.0,1.0,9.0,0.0,16638.0,69.0,39.0,w,0.0,0.0,3664.44,3664.44,1949.83,1714.61,0.0,0.0,0.0,Jul-2015,461.85,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,146613.0,24100.0
222436,1203771,1444670,7200.0,7200.0,7200.0, 36 months,9.76,231.52,1.0,5.0,10.0,RENT,48000.0,Not Verified,Apr-2012,n,debt_consolidation,debt_consolidation,946xx,CA,16.11,0.0,468.0,0.0,12.0,0.0,21135.0,50.0,22.0,f,0.0,0.0,8332.36823046,8332.37,7200.0,1132.37,0.0,0.0,0.0,Apr-2015,240.39,,Apr-2015,0.0,1.0,INDIVIDUAL,0.0,,,
217276,1284832,1528603,10000.0,10000.0,10000.0, 36 months,12.12,332.72,1.0,7.0,6.0,MORTGAGE,85000.0,Not Verified,May-2012,n,debt_consolidation,Debt Consolidation,967xx,HI,2.88,6.0,412.0,0.0,10.0,0.0,4146.0,38.2,40.0,f,0.0,0.0,10570.57,10570.57,10000.0,570.57,0.0,0.0,0.0,Nov-2012,8908.45,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
219153,1255858,1498531,20000.0,20000.0,20000.0, 36 months,7.62,623.23,0.0,2.0,1.0,MORTGAGE,55500.0,Verified,May-2012,n,debt_consolidation,gettingout!,613xx,IL,11.22,0.0,305.0,0.0,10.0,0.0,22994.0,66.3,39.0,f,0.0,0.0,22427.9820907,22427.98,20000.0,2427.98,0.0,0.0,0.0,May-2015,669.11,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
2249,1038542,1268466,2000.0,2000.0,2000.0, 36 months,14.27,68.62,2.0,11.0,0.0,MORTGAGE,27600.0,Source Verified,Nov-2011,n,debt_consolidation,quick loan,301xx,GA,6.74,0.0,246.0,2.0,4.0,0.0,15534.0,97.1,8.0,f,0.0,0.0,2468.10526743,2468.11,2000.0,468.11,0.0,0.0,0.0,Dec-2014,75.25,,May-2015,0.0,1.0,INDIVIDUAL,0.0,,,
107064,6570960,8122961,5000.0,5000.0,5000.0, 36 months,12.35,166.91,1.0,8.0,5.0,MORTGAGE,60000.0,Source Verified,Aug-2013,n,debt_consolidation,deck,633xx,MO,12.48,0.0,503.0,2.0,8.0,0.0,7655.0,48.1,19.0,f,0.0,0.0,5776.84461464,5776.84,5000.0,776.84,0.0,0.0,0.0,Apr-2015,16.16,,Apr-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,192254.0,15900.0
299509,28663275,31196413,15000.0,15000.0,15000.0, 36 months,7.69,467.91,0.0,3.0,1.0,OWN,96000.0,Source Verified,Oct-2014,n,home_improvement,Home improvement,283xx,NC,17.74,0.0,288.0,0.0,12.0,1.0,26529.0,50.7,21.0,w,0.0,0.0,15983.64,15983.64,15000.0,983.64,0.0,0.0,0.0,Sep-2015,11304.54,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,47781.0,52300.0
221468,1220023,1461240,3000.0,3000.0,3000.0, 36 months,13.99,102.52,2.0,10.0,10.0,MORTGAGE,120000.0,Source Verified,Apr-2012,n,home_improvement,"Pool Filter, Pump, Cleaner and Lights",782xx,TX,21.27,0.0,356.0,0.0,15.0,0.0,18127.0,51.8,25.0,f,0.0,0.0,3555.13,3555.13,3000.0,555.13,0.0,0.0,0.0,Jan-2014,1510.67,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
810600,43469713,46496449,7200.0,7200.0,7200.0, 36 months,13.99,246.05,2.0,13.0,7.0,MORTGAGE,50000.0,Verified,Mar-2015,n,credit_card,Credit card refinancing,197xx,DE,23.07,1.0,425.0,2.0,9.0,1.0,4607.0,62.3,35.0,f,0.0,0.0,7394.87,7394.87,7200.0,194.87,0.0,0.0,0.0,May-2015,7160.01,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,53495.0,7400.0
413405,13607396,15659743,21000.0,21000.0,21000.0, 60 months,15.61,506.34,2.0,14.0,5.0,RENT,93600.0,Source Verified,Apr-2014,n,credit_card,Credit card refinancing,920xx,CA,20.67,0.0,504.0,2.0,15.0,1.0,16040.0,67.1,26.0,w,0.0,0.0,26037.23,26037.23,21000.0,5037.23,0.0,0.0,0.0,Dec-2015,16416.77,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,37999.0,23900.0
832282,40983997,43859908,24000.0,24000.0,24000.0, 60 months,17.86,607.62,3.0,19.0,3.0,MORTGAGE,102173.0,Source Verified,Feb-2015,n,debt_consolidation,Debt consolidation,774xx,TX,23.71,0.0,586.0,1.0,10.0,0.0,31970.0,89.1,12.0,f,0.0,0.0,26834.87,26834.87,24000.0,2834.87,0.0,0.0,0.0,Oct-2015,22605.34,,Oct-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,298526.0,35900.0
43476,9054859,10866982,31300.0,31300.0,31300.0, 60 months,19.97,828.74,3.0,19.0,8.0,MORTGAGE,75000.0,Source Verified,Dec-2013,n,debt_consolidation,Debt Consolidation,461xx,IN,10.62,0.0,427.0,1.0,19.0,0.0,16845.0,34.1,50.0,f,0.0,0.0,6629.77,6629.77,2611.12,4018.65,0.0,0.0,0.0,Sep-2014,828.74,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,292898.0,49408.0
265819,33320377,35963623,3600.0,3600.0,3600.0, 36 months,16.99,128.34,3.0,17.0,1.0,RENT,24000.0,Not Verified,Oct-2014,n,debt_consolidation,Debt consolidation,973xx,OR,34.8,0.0,439.0,0.0,6.0,0.0,7953.0,99.4,20.0,w,0.0,0.0,253.28,253.28,155.84,97.44,0.0,0.0,0.0,Jan-2015,128.34,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,25987.0,8000.0
172504,3145310,3857519,21000.0,21000.0,21000.0, 36 months,12.12,698.71,1.0,7.0,1.0,MORTGAGE,103000.0,Not Verified,Jan-2013,n,credit_card,Credit Card Refi,535xx,WI,24.09,0.0,515.0,2.0,12.0,0.0,32864.0,93.9,30.0,f,0.0,0.0,25153.3321374,25153.33,21000.0,4153.33,0.0,0.0,0.0,Jan-2016,698.48,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,259271.0,35000.0
194526,1573517,1841633,6000.0,6000.0,6000.0, 36 months,13.11,202.49,1.0,8.0,10.0,RENT,28000.0,Verified,Oct-2012,n,other,TO BRING MY FAMILY HERE.,432xx,OH,8.27,0.0,580.0,1.0,8.0,0.0,6871.0,48.4,9.0,f,0.0,0.0,7288.81168656,7288.81,6000.0,1288.81,0.0,0.0,0.0,Oct-2015,203.42,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,6871.0,14200.0
683947,54238986,57789724,13000.0,13000.0,13000.0, 60 months,12.29,291.09,2.0,10.0,3.0,MORTGAGE,48000.0,Source Verified,Jul-2015,n,credit_card,Credit card refinancing,334xx,FL,11.38,0.0,632.0,3.0,14.0,0.0,13990.0,47.7,15.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,150076.0,29300.0
68454,8569249,10320835,17000.0,17000.0,17000.0, 36 months,10.99,556.48,1.0,6.0,7.0,RENT,60000.0,Source Verified,Nov-2013,n,credit_card,dbt conso,902xx,CA,33.63,1.0,419.0,3.0,22.0,0.0,23039.0,28.3,51.0,w,0.0,0.0,19123.96,19123.96,17000.0,2123.96,0.0,0.0,0.0,Apr-2015,10220.28,,Apr-2015,0.0,1.0,INDIVIDUAL,0.0,275.0,58343.0,81500.0
331819,23593165,25966126,8000.0,8000.0,8000.0, 36 months,6.03,243.49,0.0,0.0,2.0,RENT,70000.0,Not Verified,Aug-2014,n,debt_consolidation,Debt consolidation,271xx,NC,18.41,0.0,518.0,1.0,12.0,0.0,17815.0,30.4,43.0,w,0.0,0.0,8425.8,8425.8,8000.0,425.8,0.0,0.0,0.0,Aug-2015,5747.41,,Aug-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,88667.0,58600.0
201421,1472626,1729777,28625.0,28625.0,28625.0, 36 months,15.31,996.65,2.0,11.0,1.0,MORTGAGE,100000.0,Verified,Sep-2012,n,debt_consolidation,debtconsolidation,703xx,LA,16.26,0.0,344.0,0.0,14.0,0.0,10322.0,66.6,31.0,f,0.0,0.0,35878.917480000004,35878.92,28625.0,7253.92,0.0,0.0,0.0,Sep-2015,997.19,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,93900.0,15500.0
193989,1579950,1849346,10000.0,10000.0,10000.0, 36 months,6.62,307.04,0.0,1.0,10.0,RENT,60000.0,Not Verified,Oct-2012,n,debt_consolidation,Debt Consolidation,017xx,MA,13.14,0.0,393.0,1.0,11.0,0.0,32392.0,38.8,25.0,f,0.0,0.0,2142.28,2142.28,1786.72,355.56,0.0,0.0,0.0,May-2013,307.04,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,32392.0,83531.0
11853,805279,1011280,13500.0,13500.0,13500.0, 60 months,17.99,342.74,4.0,20.0,1.0,RENT,26500.0,Verified,Jul-2011,n,debt_consolidation,getting rid of my bills,708xx,LA,7.79,0.0,449.0,1.0,8.0,0.0,5549.0,76.0,24.0,f,0.0,0.0,1365.56,1365.56,571.9,793.66,0.0,0.0,0.0,Dec-2011,342.74,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
181723,2305989,2738230,20000.0,20000.0,20000.0, 36 months,7.62,623.23,0.0,2.0,7.0,OWN,100000.0,Not Verified,Dec-2012,n,debt_consolidation,Debt Consolidation,957xx,CA,11.03,2.0,546.0,0.0,9.0,0.0,14393.0,53.5,21.0,f,0.0,0.0,22436.1671413,22436.17,20000.0,2436.17,0.0,0.0,0.0,Dec-2015,623.11,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,351466.0,26900.0
637507,58111330,61915086,13500.0,13500.0,13500.0, 60 months,14.65,318.69,2.0,14.0,2.0,RENT,46500.0,Verified,Aug-2015,n,credit_card,Credit card refinancing,913xx,CA,30.09,0.0,585.0,0.0,10.0,0.0,12634.0,99.5,17.0,f,0.0,0.0,14267.87,14267.87,13500.0,767.87,0.0,0.0,0.0,Dec-2015,13322.79,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,41280.0,12700.0
213442,1334392,1579734,11000.0,11000.0,11000.0, 36 months,17.27,393.66,3.0,15.0,1.0,MORTGAGE,60000.0,Not Verified,Jun-2012,n,other,RV Camper,542xx,WI,11.44,1.0,383.0,3.0,7.0,1.0,10070.0,75.1,23.0,f,0.0,0.0,12424.0,12424.0,11000.0,1424.0,0.0,0.0,0.0,Apr-2013,8884.16,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,,,
10604,831010,1040206,25000.0,25000.0,24975.0, 60 months,21.36,681.41,5.0,28.0,1.0,OWN,82000.0,Verified,Jul-2011,n,debt_consolidation,Consolidate,145xx,NY,18.25,1.0,401.0,1.0,12.0,0.0,27547.0,50.3,23.0,f,0.0,0.0,14819.88,14805.09,4269.2,9358.73,0.0,1191.95,11.9195,Sep-2013,681.41,,Nov-2013,0.0,1.0,INDIVIDUAL,0.0,,,
30082,515231,666019,1000.0,1000.0,1000.0, 36 months,7.51,31.12,0.0,3.0,7.0,RENT,43000.0,Source Verified,May-2010,n,major_purchase,Pauline's Ticket,915xx,CA,18.84,0.0,391.0,0.0,7.0,0.0,12593.0,72.0,18.0,f,0.0,0.0,1055.44,1055.44,1000.0,55.44,0.0,0.0,0.0,Mar-2011,776.03,,Apr-2011,0.0,1.0,INDIVIDUAL,0.0,,,
6269,971536,1193285,10000.0,10000.0,10000.0, 36 months,6.62,307.04,0.0,1.0,1.0,MORTGAGE,100000.0,Not Verified,Oct-2011,n,debt_consolidation,Debt Consolidation Loan,028xx,RI,9.41,0.0,397.0,1.0,14.0,0.0,17385.0,20.0,47.0,f,0.0,0.0,11026.4418397,11026.44,10000.0,1026.44,0.0,0.0,0.0,May-2014,1830.64,,May-2014,0.0,1.0,INDIVIDUAL,0.0,,,
213888,1339959,1584519,9000.0,9000.0,9000.0, 36 months,15.31,313.36,2.0,12.0,1.0,MORTGAGE,50000.0,Not Verified,Jun-2012,n,debt_consolidation,dedt consolidation,027xx,MA,3.41,3.0,478.0,1.0,7.0,0.0,3719.0,58.1,19.0,f,0.0,0.0,9227.14,9227.14,9000.0,227.14,0.0,0.0,0.0,Aug-2012,8913.8,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
191228,1614412,1886168,5000.0,5000.0,5000.0, 36 months,6.03,152.18,0.0,0.0,0.0,RENT,37000.0,Verified,Oct-2012,n,credit_card,Honda Accord Payoff,331xx,FL,2.02,0.0,563.0,0.0,6.0,0.0,408.0,4.7,10.0,f,0.0,0.0,5459.5586453000005,5459.56,5000.0,459.56,0.0,0.0,0.0,Mar-2015,1199.96,,Jul-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,1411.0,8700.0
380796,17103562,19226086,8000.0,8000.0,8000.0, 36 months,11.67,264.46,1.0,8.0,1.0,RENT,48000.0,Not Verified,Jun-2014,n,debt_consolidation,Debt consolidation,212xx,MD,20.0,0.0,427.0,0.0,10.0,0.0,8067.0,63.5,20.0,w,0.0,0.0,8820.79,8820.79,8000.0,820.79,0.0,0.0,0.0,Jun-2015,5911.73,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,515.0,21295.0,12700.0
412095,13927661,9639377,12000.0,12000.0,12000.0, 36 months,18.92,439.39,3.0,18.0,1.0,MORTGAGE,60000.0,Not Verified,Apr-2014,n,debt_consolidation,Debt consolidation,210xx,MD,19.64,0.0,223.0,2.0,20.0,0.0,22100.0,61.2,31.0,w,0.0,0.0,13741.08,13741.08,12000.0,1741.08,0.0,0.0,0.0,Feb-2015,9786.57,,Feb-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,253204.0,36100.0
215775,1311202,1556200,11000.0,11000.0,11000.0, 36 months,6.62,337.75,0.0,1.0,3.0,MORTGAGE,100000.0,Source Verified,Jun-2012,n,debt_consolidation,Consolidation Loan,720xx,AR,14.69,0.0,485.0,2.0,8.0,0.0,2136.0,17.7,16.0,f,0.0,0.0,11581.13,11581.13,11000.0,581.13,0.0,0.0,0.0,May-2013,8210.84,,Jun-2013,0.0,1.0,INDIVIDUAL,0.0,,,
164214,3375599,4227918,6000.0,6000.0,6000.0, 36 months,14.33,206.03,2.0,10.0,2.0,RENT,31000.0,Verified,Feb-2013,n,credit_card,Pay off credit cars,913xx,CA,31.35,1.0,584.0,0.0,13.0,0.0,8525.0,56.5,14.0,f,0.0,0.0,7359.3436721,7359.34,6000.0,1359.34,0.0,0.0,0.0,Dec-2015,160.35,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,26845.0,15100.0
198261,1526022,1790168,9800.0,9800.0,9800.0, 36 months,12.12,326.07,1.0,7.0,1.0,OWN,51000.0,Verified,Sep-2012,n,car,Auto finance,610xx,IL,30.66,0.0,479.0,0.0,13.0,0.0,17117.0,37.2,25.0,f,0.0,0.0,11737.2696765,11737.27,9800.0,1937.27,0.0,0.0,0.0,Sep-2015,328.56,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,35788.0,46000.0
777030,45734393,48842114,33575.0,33575.0,33575.0, 60 months,25.57,996.73,5.0,29.0,9.0,MORTGAGE,70000.0,Verified,Apr-2015,n,credit_card,Credit card refinancing,802xx,CO,11.03,0.0,550.0,2.0,9.0,0.0,10895.0,48.9,28.0,f,0.0,0.0,37314.79,37314.79,33575.0,3739.79,0.0,0.0,0.0,Sep-2015,33423.26,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,217451.0,22300.0
117271,4536372,5778619,7000.0,7000.0,7000.0, 36 months,11.55,231.0,1.0,7.0,2.0,RENT,55000.0,Source Verified,Jul-2013,n,credit_card,Credit card refinancing,222xx,VA,14.31,0.0,538.0,0.0,12.0,0.0,19762.0,95.0,21.0,w,0.0,0.0,7920.52611709,7920.53,7000.0,920.53,0.0,0.0,0.0,Dec-2014,4224.53,,Dec-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,46297.0,20800.0
443631,11367215,13299409,23200.0,23200.0,23200.0, 36 months,6.03,706.11,0.0,0.0,0.0,RENT,90000.0,Source Verified,Feb-2014,n,credit_card,Credit card refinancing,021xx,MA,24.18,0.0,488.0,0.0,9.0,0.0,28988.0,61.4,29.0,w,0.0,0.0,24279.59,24279.59,23200.0,1079.59,0.0,0.0,0.0,Dec-2014,17924.6,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,101912.0,47200.0
19353,678125,866376,10000.0,10000.0,10000.0, 36 months,9.63,320.94,1.0,5.0,1.0,RENT,90000.0,Source Verified,Feb-2011,n,credit_card,debt consolidation loan,100xx,NY,17.96,0.0,233.0,0.0,8.0,0.0,52045.0,73.9,14.0,f,0.0,0.0,11551.272577299998,11551.27,10000.0,1551.27,0.0,0.0,0.0,Mar-2014,336.22,,Mar-2014,0.0,1.0,INDIVIDUAL,0.0,,,
